1	1
2	1
4	0.663402
8	0.822444
16	0.806924
32	0.797337
64	0.722701
128	0.711686
256	0.709996
512	0.721888
1024	0.722863
2048	0.721004
4096	0.722311
8192	0.72986
16384	0.725662
