1	0.980149
2	0.991503
4	1.34162
8	0.871382
16	0.543098
32	0.29432
64	0.419338
128	0.324003
256	0.27229
512	0.299157
1024	0.205589
2048	0.309333
4096	0.227332
8192	0.297187
16384	0.2937
