0.124	0.00012375
0.1245	0.00012425
0.125	0.00012475
0.1255	0.00012525
0.126	0.00012575
0.1265	0.00012625
0.127	0.00012675
0.1275	0.00012725
0.128	0.00012775
0.1285	0.00012825
0.129	0.00012875
0.1295	0.00012925
0.13	0.00012975
0.1305	0.00013025
0.131	0.00013075
0.1315	0.00013125
0.132	0.00013175
0.1325	0.00013225
0.133	0.00013275
0.1335	0.00013325
0.134	0.00013375
0.1345	0.00013425
0.135	0.00013475
0.1355	0.00013525
0.136	0.00013575
0.1365	0.00013625
0.137	0.00013675
0.1375	0.00013725
0.138	0.00013775
0.1385	0.00013825
0.139	0.00013875
0.1395	0.00013925
0.14	0.00013975
0.1405	0.00014025
0.141	0.00014075
0.1415	0.00014125
0.142	0.00014175
0.1425	0.00014225
0.143	0.00014275
0.1435	0.00014325
0.144	0.00014375
0.1445	0.00014425
0.145	0.00014475
0.1455	0.00014525
0.146	0.00014575
0.1465	0.00014625
0.147	0.00014675
0.1475	0.00014725
0.148	0.00014775
0.1485	0.00014825
0.149	0.00014875
0.1495	0.00014925
0.15	0.00014975
0.1505	0.00015025
0.151	0.00015075
0.1515	0.00015125
0.152	0.00015175
0.1525	0.00015225
0.153	0.00015275
0.1535	0.00015325
0.154	0.00015375
0.1545	0.00015425
0.155	0.00015475
0.1555	0.00015525
0.156	0.00015575
0.1565	0.00015625
0.157	0.00015675
0.1575	0.00015725
0.158	0.00015775
0.1585	0.00015825
0.159	0.00015875
0.1595	0.00015925
0.16	0.00015975
0.1605	0.00016025
0.161	0.00016075
0.1615	0.00016125
0.162	0.00016175
0.1625	0.00016225
0.163	0.00016275
0.1635	0.00016325
0.164	0.00016375
0.1645	0.00016425
0.165	0.00016475
0.1655	0.00016525
0.166	0.00016575
0.1665	0.00016625
0.167	0.00016675
0.1675	0.00016725
0.168	0.00016775
0.1685	0.00016825
0.169	0.00016875
0.1695	0.00016925
0.17	0.00016975
0.1705	0.00017025
0.171	0.00017075
0.1715	0.00017125
0.172	0.00017175
0.1725	0.00017225
0.173	0.00017275
0.1735	0.00017325
0.174	0.00017375
0.1745	0.00017425
0.175	0.00017475
0.1755	0.00017525
0.176	0.00017575
0.1765	0.00017625
0.177	0.00017675
0.1775	0.00017725
0.178	0.00017775
0.1785	0.00017825
0.179	0.00017875
0.1795	0.00017925
0.18	0.00017975
0.1805	0.00018025
0.181	0.00018075
0.1815	0.00018125
0.182	0.00018175
0.1825	0.00018225
0.183	0.00018275
0.1835	0.00018325
0.184	0.00018375
0.1845	0.00018425
0.185	0.00018475
0.1855	0.00018525
0.186	0.00018575
0.1865	0.00018625
0.187	0.00018675
0.1875	0.00018725
0.188	0.00018775
0.1885	0.00018825
0.189	0.00018875
0.1895	0.00018925
0.19	0.00018975
0.1905	0.00019025
0.191	0.00019075
0.1915	0.00019125
0.192	0.00019175
0.1925	0.00019225
0.193	0.00019275
0.1935	0.00019325
0.194	0.00019375
0.1945	0.00019425
0.195	0.00019475
0.1955	0.00019525
0.196	0.00019575
0.1965	0.00019625
0.197	0.00019675
0.1975	0.00019725
0.198	0.00019775
0.1985	0.00019825
0.199	0.00019875
0.1995	0.00019925
0.2	0.00019975
0.2005	0.00020025
0.201	0.00020075
0.2015	0.00020125
0.202	0.00020175
0.2025	0.00020225
0.203	0.00020275
0.2035	0.00020325
0.204	0.00020375
0.2045	0.00020425
0.205	0.00020475
0.2055	0.00020525
0.206	0.00020575
0.2065	0.00020625
0.207	0.00020675
0.2075	0.00020725
0.208	0.00020775
0.2085	0.00020825
0.209	0.00020875
0.2095	0.00020925
0.21	0.00020975
0.2105	0.00021025
0.211	0.00021075
0.2115	0.00021125
0.212	0.00021175
0.2125	0.00021225
0.213	0.00021275
0.2135	0.00021325
0.214	0.00021375
0.2145	0.00021425
0.215	0.00021475
0.2155	0.00021525
0.216	0.00021575
0.2165	0.00021625
0.217	0.00021675
0.2175	0.00021725
0.218	0.00021775
0.2185	0.00021825
0.219	0.00021875
0.2195	0.00021925
0.22	0.00021975
0.2205	0.00022025
0.221	0.00022075
0.2215	0.00022125
0.222	0.00022175
0.2225	0.00022225
0.223	0.00022275
0.2235	0.00022325
0.224	0.00022375
0.2245	0.00022425
0.225	0.00022475
0.2255	0.00022525
0.226	0.00022575
0.2265	0.00022625
0.227	0.00022675
0.2275	0.00022725
0.228	0.00022775
0.2285	0.00022825
0.229	0.00022875
0.2295	0.00022925
0.23	0.00022975
0.2305	0.00023025
0.231	0.00023075
0.2315	0.00023125
0.232	0.00023175
0.2325	0.00023225
0.233	0.00023275
0.2335	0.00023325
0.234	0.00023375
0.2345	0.00023425
0.235	0.00023475
0.2355	0.00023525
0.236	0.00023575
0.2365	0.00023625
0.237	0.00023675
0.2375	0.00023725
0.238	0.00023775
0.2385	0.00023825
0.239	0.00023875
0.2395	0.00023925
0.24	0.00023975
0.2405	0.00024025
0.241	0.00024075
0.2415	0.00024125
0.242	0.00024175
0.2425	0.00024225
0.243	0.00024275
0.2435	0.00024325
0.244	0.00024375
0.2445	0.00024425
0.245	0.00024475
0.2455	0.00024525
0.246	0.00024575
0.2465	0.00024625
0.247	0.00024675
0.2475	0.00024725
0.248	0.00024775
0.2485	0.00024825
0.249	0.00024875
0.2495	0.00024925
0.25	0.00024975
0.2505	0.00025025
0.251	0.00025075
0.2515	0.00025125
0.252	0.00025175
0.2525	0.00025225
0.253	0.00025275
0.2535	0.00025325
0.254	0.00025375
0.2545	0.00025425
0.255	0.00025475
0.2555	0.00025525
0.256	0.00025575
0.2565	0.00025625
0.257	0.00025675
0.2575	0.00025725
0.258	0.00025775
0.2585	0.00025825
0.259	0.00025875
0.2595	0.00025925
0.26	0.00025975
0.2605	0.00026025
0.261	0.00026075
0.2615	0.00026125
0.262	0.00026175
0.2625	0.00026225
0.263	0.00026275
0.2635	0.00026325
0.264	0.00026375
0.2645	0.00026425
0.265	0.00026475
0.2655	0.00026525
0.266	0.00026575
0.2665	0.00026625
0.267	0.00026675
0.2675	0.00026725
0.268	0.00026775
0.2685	0.00026825
0.269	0.00026875
0.2695	0.00026925
0.27	0.00026975
0.2705	0.00027025
0.271	0.00027075
0.2715	0.00027125
0.272	0.00027175
0.2725	0.00027225
0.273	0.00027275
0.2735	0.00027325
0.274	0.00027375
0.2745	0.00027425
0.275	0.00027475
0.2755	0.00027525
0.276	0.00027575
0.2765	0.00027625
0.277	0.00027675
0.2775	0.00027725
0.278	0.00027775
0.2785	0.00027825
0.279	0.00027875
0.2795	0.00027925
0.28	0.00027975
0.2805	0.00028025
0.281	0.00028075
0.2815	0.00028125
0.282	0.00028175
0.2825	0.00028225
0.283	0.00028275
0.2835	0.00028325
0.284	0.00028375
0.2845	0.00028425
0.285	0.00028475
0.2855	0.00028525
0.286	0.00028575
0.2865	0.00028625
0.287	0.00028675
0.2875	0.00028725
0.288	0.00028775
0.2885	0.00028825
0.289	0.00028875
0.2895	0.00028925
0.29	0.00028975
0.2905	0.00029025
0.291	0.00029075
0.2915	0.00029125
0.292	0.00029175
0.2925	0.00029225
0.293	0.00029275
0.2935	0.00029325
0.294	0.00029375
0.2945	0.00029425
0.295	0.00029475
0.2955	0.00029525
0.296	0.00029575
0.2965	0.00029625
0.297	0.00029675
0.2975	0.00029725
0.298	0.00029775
0.2985	0.00029825
0.299	0.00029875
0.2995	0.00029925
0.3	0.00029975
0.3005	0.00030025
0.301	0.00030075
0.3015	0.00030125
0.302	0.00030175
0.3025	0.00030225
0.303	0.00030275
0.3035	0.00030325
0.304	0.00030375
0.3045	0.00030425
0.305	0.00030475
0.3055	0.00030525
0.306	0.00030575
0.3065	0.00030625
0.307	0.00030675
0.3075	0.00030725
0.308	0.00030775
0.3085	0.00030825
0.309	0.00030875
0.3095	0.00030925
0.31	0.00030975
0.3105	0.00031025
0.311	0.00031075
0.3115	0.00031125
0.312	0.00031175
0.3125	0.00031225
0.313	0.00031275
0.3135	0.00031325
0.314	0.00031375
0.3145	0.00031425
0.315	0.00031475
0.3155	0.00031525
0.316	0.00031575
0.3165	0.00031625
0.317	0.00031675
0.3175	0.00031725
0.318	0.00031775
0.3185	0.00031825
0.319	0.00031875
0.3195	0.00031925
0.32	0.00031975
0.3205	0.00032025
0.321	0.00032075
0.3215	0.00032125
0.322	0.00032175
0.3225	0.00032225
0.323	0.00032275
0.3235	0.00032325
0.324	0.00032375
0.3245	0.00032425
0.325	0.00032475
0.3255	0.00032525
0.326	0.00032575
0.3265	0.00032625
0.327	0.00032675
