0.05    -8.71333    2    2
0.1    -9.12753    2    2
0.15    -7.11809    2    2
0.2    -6.25524    2    2
0.25    -5.68188    2    2
0.3    -5.25367    2    2
0.35    -4.91556    2    2
0.4    -4.64012    2    2
0.45    -4.41156    2    2
0.5    -4.21997    2    2
0.55    -4.05871    2    2
0.6    -3.92312    2    2
0.65    -3.80983    2    2
0.7    -3.71634    2    2
0.75    -3.64078    2    2
0.8    -3.58174    2    2
0.85    -3.53816    2    2
0.9    -3.50928    2    2
0.95    -3.49461    2    2
1    -3.49391    2    2
1.05    -3.50718    2    2
1.1    -3.53475    2    2
1.15    -3.57726    2    2
1.2    -3.63584    2    2
1.25    -3.71224    2    2
1.3    -3.80915    2    2
1.35    -3.93074    2    2
1.4    -4.08369    2    2
1.45    -4.27931    2    2
1.5    -4.53875    2    2
1.55    -4.9084    2    2
1.6    -5.52673    2    2
1.65    -7.59482    2    2
1.7    -5.80467    2    2
1.75    -5.0294    2    2
1.8    -4.59925    2    2
1.85    -4.30209    2    2
1.9    -4.07664    2    2
1.95    -3.89649    2    2
2    -3.7478    2    2
2.05    -3.62238    2    2
2.1    -3.51499    2    2
2.15    -3.42205    2    2
2.2    -3.34103    2    2
2.25    -3.27004    2    2
2.3    -3.20767    2    2
2.35    -3.15282    2    2
2.4    -3.10462    2    2
2.45    -3.06237    2    2
2.5    -3.0255    2    2
2.55    -2.99357    2    2
2.6    -2.96617    2    2
2.65    -2.94301    2    2
2.7    -2.92382    2    2
2.75    -2.90837    2    2
2.8    -2.8965    2    2
2.85    -2.88804    2    2
2.9    -2.88288    2    2
2.95    -2.88092    2    2
3    -2.88208    2    2
3.05    -2.8863    2    2
3.1    -2.89353    2    2
3.15    -2.90376    2    2
3.2    -2.91695    2    2
3.25    -2.93311    2    2
3.3    -2.95225    2    2
3.35    -2.97438    2    2
3.4    -2.99952    2    2
3.45    -3.02771    2    2
3.5    -3.05897    2    2
3.55    -3.09333    2    2
3.6    -3.13081    2    2
3.65    -3.17142    2    2
3.7    -3.21516    2    2
3.75    -3.26196    2    2
3.8    -3.31174    2    2
3.85    -3.3643    2    2
3.9    -3.41937    2    2
3.95    -3.4765    2    2
4    -3.53507    2    2
4.05    -3.59416    2    2
4.1    -3.65253    2    2
4.15    -3.7085    2    2
4.2    -3.75989    2    2
4.25    -3.80401    2    2
4.3    -3.83764    2    2
4.35    -3.85728    2    2
4.4    -3.85943    2    2
4.45    -3.84105    2    2
4.5    -3.80009    2    2
4.55    -3.73591    2    2
4.6    -3.64936    2    2
4.65    -3.54266    2    2
4.7    -3.41893    2    2
4.75    -3.28166    2    2
4.8    -3.13432    2    2
4.85    -2.97998    2    2
4.9    -2.82122    2    2
4.95    -2.66009    2    2
5    -2.49813    2    2
5.05    -2.33647    2    2
5.1    -2.17587    2    2
5.15    -2.01685    2    2
5.2    -1.85969    2    2
5.25    -1.70452    2    2
5.3    -1.55131    2    2
5.35    -1.39994    2    2
5.4    -1.2502    2    2
5.45    -1.10176    2    2
5.5    -0.954235    2    2
5.55    -0.807129    2    2
5.6    -0.659855    2    2
5.65    -0.511711    2    2
5.7    -0.361869    2    2
5.75    -0.209352    2    2
5.8    -0.053012    2    2
5.85    0.108494    2    2
5.9    0.276729    2    2
5.95    0.453496    2    2
6    0.640837    2    2
6.05    0.84101    2    2
6.1    1.05641    2    2
6.15    1.28941    2    2
6.2    1.54213    2    2
6.25    1.81612    2    2
6.3    2.112    2    2
6.35    2.42923    2    2
6.4    2.76611    2    2
6.45    3.12002    2    2
6.5    3.48785    2    2
6.55    3.86651    2    2
6.6    4.25325    2    2
6.65    4.64582    2    2
6.7    5.0425    2    2
6.75    5.44202    2    2
6.8    5.84349    2    2
6.85    6.24628    2    2
6.9    6.64995    2    2
6.95    7.05422    2    2
7    7.45888    2    2
7.05    7.86382    2    2
7.1    8.26893    2    2
7.15    8.67416    2    2
7.2    9.07947    2    2
7.25    9.48483    2    2
7.3    9.89022    2    2
7.35    10.2956    2    2
7.4    10.7011    2    2
7.45    11.1065    2    2
7.5    11.512    2    2
7.55    11.9174    2    2
7.6    12.3229    2    2
7.65    12.7284    2    2
7.7    13.1338    2    2
7.75    13.5393    2    2
7.8    13.9447    2    2
7.85    14.3502    2    2
7.9    14.7557    2    2
7.95    15.1611    2    2
8    15.5666    2    2
8.05    15.9721    2    2
8.1    16.3775    2    2
8.15    16.783    2    2
8.2    17.1885    2    2
8.25    17.5939    2    2
8.3    17.9994    2    2
8.35    18.4049    2    2
8.4    18.8103    2    2
8.45    19.2158    2    2
8.5    19.6212    2    2
8.55    20.0267    2    2
8.6    20.4322    2    2
8.65    20.8376    2    2
8.7    21.2431    2    2
8.75    21.6486    2    2
8.8    22.054    2    2
8.85    22.4595    2    2
8.9    22.865    2    2
8.95    23.2704    2    2
9    23.6759    2    2
9.05    24.0814    2    2
9.1    24.4868    2    2
9.15    24.8923    2    2
9.2    25.2978    2    2
9.25    25.7032    2    2
9.3    26.1087    2    2
9.35    26.5142    2    2
9.4    26.9196    2    2
9.45    27.3251    2    2
9.5    27.7306    2    2
9.55    28.136    2    2
9.6    28.5415    2    2
9.65    28.9469    2    2
9.7    29.3524    2    2
9.75    29.7579    2    2
9.8    30.1633    2    2
9.85    30.5688    2    2
9.9    30.9743    2    2
9.95    31.3797    2    2
10    31.7852    2    2
