0.05    -17.6994    2    4
0.1    -16.9061    2    4
0.15    -16.4413    2    4
0.2    -16.134    2    4
0.25    -15.9334    2    4
0.3    -15.8228    2    4
0.35    -15.8044    2    4
0.4    -15.9031    2    4
0.45    -16.2    2    4
0.5    -17.087    2    4
0.55    -16.9983    2    4
0.6    -15.7229    2    4
0.65    -15.0717    2    4
0.7    -14.6113    2    4
0.75    -14.2491    2    4
0.8    -13.9492    2    4
0.85    -13.6932    2    4
0.9    -13.4708    2    4
0.95    -13.2751    2    4
1    -13.1015    2    4
1.05    -12.9468    2    4
1.1    -12.8084    2    4
1.15    -12.6843    2    4
1.2    -12.5732    2    4
1.25    -12.4736    2    4
1.3    -12.3845    2    4
1.35    -12.3052    2    4
1.4    -12.2348    2    4
1.45    -12.1727    2    4
1.5    -12.1184    2    4
1.55    -12.0714    2    4
1.6    -12.0312    2    4
1.65    -11.9976    2    4
1.7    -11.97    2    4
1.75    -11.9484    2    4
1.8    -11.9322    2    4
1.85    -11.9214    2    4
1.9    -11.9157    2    4
1.95    -11.9148    2    4
2    -11.9185    2    4
2.05    -11.9266    2    4
2.1    -11.9389    2    4
2.15    -11.9551    2    4
2.2    -11.9751    2    4
2.25    -11.9985    2    4
2.3    -12.0251    2    4
2.35    -12.0546    2    4
2.4    -12.0867    2    4
2.45    -12.121    2    4
2.5    -12.157    2    4
2.55    -12.1943    2    4
2.6    -12.2323    2    4
2.65    -12.2706    2    4
2.7    -12.3083    2    4
2.75    -12.3449    2    4
2.8    -12.3796    2    4
2.85    -12.4117    2    4
2.9    -12.4405    2    4
2.95    -12.4652    2    4
3    -12.4853    2    4
3.05    -12.5003    2    4
3.1    -12.5097    2    4
3.15    -12.5136    2    4
3.2    -12.5117    2    4
3.25    -12.5043    2    4
3.3    -12.4917    2    4
3.35    -12.4745    2    4
3.4    -12.453    2    4
3.45    -12.4281    2    4
3.5    -12.4004    2    4
3.55    -12.3705    2    4
3.6    -12.3392    2    4
3.65    -12.307    2    4
3.7    -12.2746    2    4
3.75    -12.2424    2    4
3.8    -12.2109    2    4
3.85    -12.1805    2    4
3.9    -12.1514    2    4
3.95    -12.124    2    4
4    -12.0983    2    4
4.05    -12.0745    2    4
4.1    -12.0527    2    4
4.15    -12.0329    2    4
4.2    -12.015    2    4
4.25    -11.9988    2    4
4.3    -11.9841    2    4
4.35    -11.9707    2    4
4.4    -11.9581    2    4
4.45    -11.9459    2    4
4.5    -11.9333    2    4
4.55    -11.9197    2    4
4.6    -11.9042    2    4
4.65    -11.8858    2    4
4.7    -11.8634    2    4
4.75    -11.8359    2    4
4.8    -11.8022    2    4
4.85    -11.7612    2    4
4.9    -11.712    2    4
4.95    -11.654    2    4
5    -11.587    2    4
5.05    -11.511    2    4
5.1    -11.4265    2    4
5.15    -11.3343    2    4
5.2    -11.2355    2    4
5.25    -11.1314    2    4
5.3    -11.0235    2    4
5.35    -10.9131    2    4
5.4    -10.8016    2    4
5.45    -10.6906    2    4
5.5    -10.581    2    4
5.55    -10.4741    2    4
5.6    -10.3709    2    4
5.65    -10.2722    2    4
5.7    -10.1788    2    4
5.75    -10.0912    2    4
5.8    -10.0103    2    4
5.85    -9.93632    2    4
5.9    -9.86984    2    4
5.95    -9.81122    2    4
6    -9.7608    2    4
6.05    -9.71887    2    4
6.1    -9.68569    2    4
6.15    -9.66147    2    4
6.2    -9.6464    2    4
6.25    -9.64062    2    4
6.3    -9.64424    2    4
6.35    -9.65734    2    4
6.4    -9.67996    2    4
6.45    -9.71209    2    4
6.5    -9.75368    2    4
6.55    -9.80464    2    4
6.6    -9.8648    2    4
6.65    -9.93393    2    4
6.7    -10.0117    2    4
6.75    -10.0977    2    4
6.8    -10.1914    2    4
6.85    -10.2922    2    4
6.9    -10.399    2    4
6.95    -10.511    2    4
7    -10.6268    2    4
7.05    -10.7448    2    4
7.1    -10.8632    2    4
7.15    -10.98    2    4
7.2    -11.0929    2    4
7.25    -11.1997    2    4
7.3    -11.2981    2    4
7.35    -11.3864    2    4
7.4    -11.463    2    4
7.45    -11.5273    2    4
7.5    -11.5794    2    4
7.55    -11.6199    2    4
7.6    -11.6503    2    4
7.65    -11.6721    2    4
7.7    -11.6873    2    4
7.75    -11.6976    2    4
7.8    -11.7049    2    4
7.85    -11.7107    2    4
7.9    -11.7162    2    4
7.95    -11.7225    2    4
8    -11.7306    2    4
8.05    -11.741    2    4
8.1    -11.7543    2    4
8.15    -11.7709    2    4
8.2    -11.791    2    4
8.25    -11.8149    2    4
8.3    -11.8427    2    4
8.35    -11.8746    2    4
8.4    -11.9104    2    4
8.45    -11.9503    2    4
8.5    -11.9942    2    4
8.55    -12.0421    2    4
8.6    -12.0937    2    4
8.65    -12.1489    2    4
8.7    -12.2074    2    4
8.75    -12.2689    2    4
8.8    -12.333    2    4
8.85    -12.399    2    4
8.9    -12.4663    2    4
8.95    -12.5341    2    4
9    -12.6013    2    4
9.05    -12.6667    2    4
9.1    -12.7289    2    4
9.15    -12.7864    2    4
9.2    -12.8378    2    4
9.25    -12.8814    2    4
9.3    -12.9159    2    4
9.35    -12.9403    2    4
9.4    -12.9538    2    4
9.45    -12.9564    2    4
9.5    -12.9484    2    4
9.55    -12.9305    2    4
9.6    -12.9041    2    4
9.65    -12.8706    2    4
9.7    -12.8317    2    4
9.75    -12.789    2    4
9.8    -12.7441    2    4
9.85    -12.6985    2    4
9.9    -12.6537    2    4
9.95    -12.611    2    4
10    -12.5716    2    4
