0.05    -10.7791    1    1
0.1    -9.17119    1    1
0.15    -8.30029    1    1
0.2    -7.70164    1    1
0.25    -7.24772    1    1
0.3    -6.8845    1    1
0.35    -6.58389    1    1
0.4    -6.32943    1    1
0.45    -6.11055    1    1
0.5    -5.92011    1    1
0.55    -5.753    1    1
0.6    -5.60542    1    1
0.65    -5.47449    1    1
0.7    -5.35792    1    1
0.75    -5.25389    1    1
0.8    -5.16089    1    1
0.85    -5.07767    1    1
0.9    -5.00315    1    1
0.95    -4.93642    1    1
1    -4.87667    1    1
1.05    -4.82322    1    1
1.1    -4.77541    1    1
1.15    -4.73271    1    1
1.2    -4.69461    1    1
1.25    -4.66065    1    1
1.3    -4.63042    1    1
1.35    -4.60356    1    1
1.4    -4.57972    1    1
1.45    -4.5586    1    1
1.5    -4.53991    1    1
1.55    -4.52341    1    1
1.6    -4.50886    1    1
1.65    -4.49605    1    1
1.7    -4.4848    1    1
1.75    -4.47494    1    1
1.8    -4.46632    1    1
1.85    -4.45879    1    1
1.9    -4.45224    1    1
1.95    -4.44655    1    1
2    -4.44164    1    1
2.05    -4.43741    1    1
2.1    -4.43378    1    1
2.15    -4.4307    1    1
2.2    -4.4281    1    1
2.25    -4.42593    1    1
2.3    -4.42415    1    1
2.35    -4.42272    1    1
2.4    -4.4216    1    1
2.45    -4.42077    1    1
2.5    -4.4202    1    1
2.55    -4.41987    1    1
2.6    -4.41977    1    1
2.65    -4.41988    1    1
2.7    -4.4202    1    1
2.75    -4.42071    1    1
2.8    -4.42142    1    1
2.85    -4.42231    1    1
2.9    -4.4234    1    1
2.95    -4.42468    1    1
3    -4.42616    1    1
3.05    -4.42785    1    1
3.1    -4.42976    1    1
3.15    -4.4319    1    1
3.2    -4.4343    1    1
3.25    -4.43696    1    1
3.3    -4.43991    1    1
3.35    -4.44319    1    1
3.4    -4.44682    1    1
3.45    -4.45083    1    1
3.5    -4.45528    1    1
3.55    -4.46021    1    1
3.6    -4.46568    1    1
3.65    -4.47175    1    1
3.7    -4.4785    1    1
3.75    -4.486    1    1
3.8    -4.49437    1    1
3.85    -4.5037    1    1
3.9    -4.51414    1    1
3.95    -4.52584    1    1
4    -4.53896    1    1
4.05    -4.55372    1    1
4.1    -4.57035    1    1
4.15    -4.58914    1    1
4.2    -4.61041    1    1
4.25    -4.63456    1    1
4.3    -4.66207    1    1
4.35    -4.6935    1    1
4.4    -4.72954    1    1
4.45    -4.77108    1    1
4.5    -4.81918    1    1
4.55    -4.87523    1    1
4.6    -4.94106    1    1
4.65    -5.0191    1    1
4.7    -5.11276    1    1
4.75    -5.227    1    1
4.8    -5.36945    1    1
4.85    -5.55286    1    1
4.9    -5.801    1    1
4.95    -6.16711    1    1
5    -6.8205    1    1
5.05    -12.6346    1    1
5.1    -6.75184    1    1
5.15    -6.02145    1    1
5.2    -5.58085    1    1
5.25    -5.2596    1    1
5.3    -5.00446    1    1
5.35    -4.79186    1    1
5.4    -4.60928    1    1
5.45    -4.44936    1    1
5.5    -4.30739    1    1
5.55    -4.18023    1    1
5.6    -4.06569    1    1
5.65    -3.9622    1    1
5.7    -3.8686    1    1
5.75    -3.78405    1    1
5.8    -3.7079    1    1
5.85    -3.63968    1    1
5.9    -3.57901    1    1
5.95    -3.52562    1    1
6    -3.47932    1    1
6.05    -3.43994    1    1
6.1    -3.40739    1    1
6.15    -3.3816    1    1
6.2    -3.36253    1    1
6.25    -3.35017    1    1
6.3    -3.34452    1    1
