0.1    -8.70001    1    1
0.2    -7.09679    1    1
0.3    -6.23963    1    1
0.4    -5.66348    1    1
0.5    -5.24046    1    1
0.6    -4.916    1    1
0.7    -4.66134    1    1
0.8    -4.45912    1    1
0.9    -4.29778    1    1
1    -4.16907    1    1
1.1    -4.06671    1    1
1.2    -3.98576    1    1
1.3    -3.92221    1    1
1.4    -3.87274    1    1
1.5    -3.83461    1    1
1.6    -3.80555    1    1
1.7    -3.78368    1    1
1.8    -3.76749    1    1
1.9    -3.75575    1    1
2    -3.74751    1    1
2.1    -3.742    1    1
2.2    -3.73866    1    1
2.3    -3.73705    1    1
2.4    -3.73686    1    1
2.5    -3.73788    1    1
2.6    -3.73996    1    1
2.7    -3.74304    1    1
2.8    -3.74709    1    1
2.9    -3.75216    1    1
3    -3.75833    1    1
3.1    -3.76576    1    1
3.2    -3.77465    1    1
3.3    -3.78528    1    1
3.4    -3.79804    1    1
3.5    -3.81343    1    1
3.6    -3.83212    1    1
3.7    -3.85499    1    1
3.8    -3.88322    1    1
3.9    -3.91841    1    1
4    -3.9628    1    1
4.1    -4.01954    1    1
4.2    -4.09327    1    1
4.3    -4.19113    1    1
4.4    -4.32491    1    1
4.5    -4.51617    1    1
4.6    -4.81131    1    1
4.7    -5.34651    1    1
4.8    -7.23922    1    1
4.9    -5.49646    1    1
5    -4.62681    1    1
5.1    -4.10952    1    1
5.2    -3.72785    1    1
5.3    -3.4208    1    1
5.4    -3.16299    1    1
5.5    -2.9418    1    1
5.6    -2.7504    1    1
5.7    -2.58491    1    1
5.8    -2.44313    1    1
5.9    -2.32391    1    1
6    -2.22672    1    1
6.1    -2.15149    1    1
6.2    -2.09845    1    1
6.3    -2.068    1    1
