0.05    -19.2126    1    4
0.1    -17.9498    1    4
0.15    -17.211    1    4
0.2    -16.7071    1    4
0.25    -16.3442    1    4
0.3    -16.0816    1    4
0.35    -15.9002    1    4
0.4    -15.7929    1    4
0.45    -15.7632    1    4
0.5    -15.8287    1    4
0.55    -16.0394    1    4
0.6    -16.57    1    4
0.65    -19.8039    1    4
0.7    -16.1996    1    4
0.75    -15.392    1    4
0.8    -14.8745    1    4
0.85    -14.4838    1    4
0.9    -14.1672    1    4
0.95    -13.9008    1    4
1    -13.6712    1    4
1.05    -13.4705    1    4
1.1    -13.2933    1    4
1.15    -13.1357    1    4
1.2    -12.995    1    4
1.25    -12.869    1    4
1.3    -12.756    1    4
1.35    -12.6547    1    4
1.4    -12.564    1    4
1.45    -12.483    1    4
1.5    -12.4108    1    4
1.55    -12.3469    1    4
1.6    -12.2906    1    4
1.65    -12.2414    1    4
1.7    -12.1988    1    4
1.75    -12.1625    1    4
1.8    -12.1322    1    4
1.85    -12.1073    1    4
1.9    -12.0878    1    4
1.95    -12.0732    1    4
2    -12.0633    1    4
2.05    -12.0578    1    4
2.1    -12.0565    1    4
2.15    -12.0591    1    4
2.2    -12.0654    1    4
2.25    -12.075    1    4
2.3    -12.0877    1    4
2.35    -12.1031    1    4
2.4    -12.121    1    4
2.45    -12.141    1    4
2.5    -12.1626    1    4
2.55    -12.1856    1    4
2.6    -12.2094    1    4
2.65    -12.2336    1    4
2.7    -12.2577    1    4
2.75    -12.2812    1    4
2.8    -12.3035    1    4
2.85    -12.3242    1    4
2.9    -12.3426    1    4
2.95    -12.3584    1    4
3    -12.371    1    4
3.05    -12.3802    1    4
3.1    -12.3856    1    4
3.15    -12.3872    1    4
3.2    -12.3848    1    4
3.25    -12.3785    1    4
3.3    -12.3684    1    4
3.35    -12.3549    1    4
3.4    -12.3382    1    4
3.45    -12.3187    1    4
3.5    -12.297    1    4
3.55    -12.2734    1    4
3.6    -12.2484    1    4
3.65    -12.2225    1    4
3.7    -12.1961    1    4
3.75    -12.1697    1    4
3.8    -12.1437    1    4
3.85    -12.1183    1    4
3.9    -12.0939    1    4
3.95    -12.0707    1    4
4    -12.0489    1    4
4.05    -12.0287    1    4
4.1    -12.0103    1    4
4.15    -11.9936    1    4
4.2    -11.9788    1    4
4.25    -11.9657    1    4
4.3    -11.9544    1    4
4.35    -11.9448    1    4
4.4    -11.9366    1    4
4.45    -11.9297    1    4
4.5    -11.9238    1    4
4.55    -11.9186    1    4
4.6    -11.9137    1    4
4.65    -11.9086    1    4
4.7    -11.9029    1    4
4.75    -11.8959    1    4
4.8    -11.8872    1    4
4.85    -11.8762    1    4
4.9    -11.8622    1    4
4.95    -11.8448    1    4
5    -11.8234    1    4
5.05    -11.7978    1    4
5.1    -11.7677    1    4
5.15    -11.733    1    4
5.2    -11.694    1    4
5.25    -11.6507    1    4
5.3    -11.6037    1    4
5.35    -11.5535    1    4
5.4    -11.5007    1    4
5.45    -11.4461    1    4
5.5    -11.3904    1    4
5.55    -11.3345    1    4
5.6    -11.2789    1    4
5.65    -11.2245    1    4
5.7    -11.1718    1    4
5.75    -11.1216    1    4
5.8    -11.0742    1    4
5.85    -11.0303    1    4
5.9    -10.9901    1    4
5.95    -10.9542    1    4
6    -10.9227    1    4
6.05    -10.896    1    4
6.1    -10.8741    1    4
6.15    -10.8574    1    4
6.2    -10.8459    1    4
6.25    -10.8397    1    4
6.3    -10.8389    1    4
